form_id,lexeme,cell,source_form,orth_form,analysed_orth_form,phon_form,analysed_phon_form,variants_tag,paradigm_tag,overabundance_tag,source,page,language_id
tedim451,mu:³,2.pl.1.pl.excl.nfut.aff,hoŋ¹-muː³ uʔ³teʔ³,hoŋ¹-Σ uʔ³teʔ³,hoŋ¹+Σ+uʔ³+teʔ³,h o ŋ ⁵ Σ u ʔ ¹ t e ʔ ¹,h o ŋ ⁵ + Σ + u ʔ ¹ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim452,mu:³,2.pl.1.pl.excl.nfut.aff,hoŋ¹-muː³,hoŋ¹-Σ,hoŋ¹+Σ,h o ŋ ⁵ Σ,h o ŋ ⁵ + Σ,informal,unspec_par,optional_plural,Zhou2025Tedim,nopage,tedim
tedim453,mu:³,2.pl.1.pl.excl.nfut.aff,hoŋ¹-muː³ uʔ³,hoŋ¹-Σ uʔ³,hoŋ¹+Σ+uʔ³,h o ŋ ⁵ Σ u ʔ ¹,h o ŋ ⁵ + Σ + u ʔ ¹,informal,unspec_par,,Zhou2025Tedim,nopage,tedim
tedim454,mu:³,2.pl.1.pl.excl.nfut.aff,noŋ¹-muː³ hiː³,noŋ¹-Σ hiː³,noŋ¹+Σ+hiː³,n o ŋ ⁵ Σ h ii ¹,n o ŋ ⁵ + Σ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim455,mu:³,2.pl.1.pl.excl.nfut.aff,noŋ¹-muː³ uʔ³ hiː³,noŋ¹-Σ uʔ³ hiː³,noŋ¹+Σ+uʔ³+hiː³,n o ŋ ⁵ Σ u ʔ ¹ h ii ¹,n o ŋ ⁵ + Σ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim456,mu:³,2.sg.3.sg.nfut.aff,muː³ teʔ³,Σ teʔ³,Σ+teʔ³,Σ t e ʔ ¹,Σ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim457,mu:³,2.sg.3.sg.nfut.aff,muː³,Σ,Σ,Σ,Σ,informal,unspec_par,,Zhou2025Tedim,nopage,tedim
tedim458,mu:³,2.sg.3.sg.nfut.aff,na¹ muː³ hiː³,na¹ Σ hiː³,na¹+Σ+hiː³,n a ⁵ Σ h ii ¹,n a ⁵ + Σ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim459,mu:³,2.sg.3.pl.nfut.aff,muː³ teʔ³,Σ teʔ³,Σ+teʔ³,Σ t e ʔ ¹,Σ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim460,mu:³,2.sg.3.pl.nfut.aff,muː³,Σ,Σ,Σ,Σ,informal,unspec_par,,Zhou2025Tedim,nopage,tedim
tedim461,mu:³,2.sg.3.pl.nfut.aff,na¹ muː³ hiː³,na¹ Σ hiː³,na¹+Σ+hiː³,n a ⁵ Σ h ii ¹,n a ⁵ + Σ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim462,mu:³,2.pl.3.sg.nfut.aff,muː³ teʔ³,Σ teʔ³,Σ+teʔ³,Σ t e ʔ ¹,Σ + t e ʔ ¹,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim463,mu:³,2.pl.3.sg.nfut.aff,muː³ uʔ³teʔ³,Σ uʔ³teʔ³,Σ+uʔ³+teʔ³,Σ u ʔ ¹ t e ʔ ¹,Σ + u ʔ ¹ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim464,mu:³,2.pl.3.sg.nfut.aff,muː³,Σ,Σ,Σ,Σ,informal,unspec_par,optional_plural,Zhou2025Tedim,nopage,tedim
tedim465,mu:³,2.pl.3.sg.nfut.aff,muː³ uʔ³,Σ uʔ³,Σ+uʔ³,Σ u ʔ ¹,Σ + u ʔ ¹,informal,unspec_par,,Zhou2025Tedim,nopage,tedim
tedim466,mu:³,2.pl.3.sg.nfut.aff,na¹ muː³ hiː³,na¹ Σ hiː³,na¹+Σ+hiː³,n a ⁵ Σ h ii ¹,n a ⁵ + Σ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim467,mu:³,2.pl.3.sg.nfut.aff,na¹ muː³ uʔ³ hiː³,na¹ Σ uʔ³ hiː³,na¹+Σ+uʔ³+hiː³,n a ⁵ Σ u ʔ ¹ h ii ¹,n a ⁵ + Σ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim468,mu:³,2.pl.3.pl.nfut.aff,muː³ teʔ³,Σ teʔ³,Σ+teʔ³,Σ t e ʔ ¹,Σ + t e ʔ ¹,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim469,mu:³,2.pl.3.pl.nfut.aff,muː³ uʔ³teʔ³,Σ uʔ³teʔ³,Σ+uʔ³+teʔ³,Σ u ʔ ¹ t e ʔ ¹,Σ + u ʔ ¹ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim470,mu:³,2.pl.3.pl.nfut.aff,muː³,Σ,Σ,Σ,Σ,informal,unspec_par,optional_plural,Zhou2025Tedim,nopage,tedim
tedim471,mu:³,2.pl.3.pl.nfut.aff,muː³ uʔ³,Σ uʔ³,Σ+uʔ³,Σ u ʔ ¹,Σ + u ʔ ¹,informal,unspec_par,,Zhou2025Tedim,nopage,tedim
tedim472,mu:³,2.pl.3.pl.nfut.aff,na¹ muː³ hiː³,na¹ Σ hiː³,na¹+Σ+hiː³,n a ⁵ Σ h ii ¹,n a ⁵ + Σ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim473,mu:³,2.pl.3.pl.nfut.aff,na¹ muː³ uʔ³ hiː³,na¹ Σ uʔ³ hiː³,na¹+Σ+uʔ³+hiː³,n a ⁵ Σ u ʔ ¹ h ii ¹,n a ⁵ + Σ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim474,pai²,3.sg.nfut.aff,a² pai² hiː³,a² Σ hiː³,a²+Σ+hiː³,a ³ Σ h ii ¹,a ³ + Σ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim475,pai²,3.sg.nfut.aff,pai²,Σ,Σ,Σ,Σ,informal,,,Zhou2025Tedim,nopage,tedim
tedim476,pai²,3.pl.nfut.aff,a² pai² hiː³,a² Σ hiː³,a²+Σ+hiː³,a ³ Σ h ii ¹,a ³ + Σ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim477,pai²,3.pl.nfut.aff,a² pai² uʔ³ hiː³,a² Σ uʔ³ hiː³,a²+Σ+uʔ³+hiː³,a ³ Σ u ʔ ¹ h ii ¹,a ³ + Σ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim478,pai²,3.pl.nfut.aff,pai²,Σ,Σ,Σ,Σ,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim479,pai²,3.pl.nfut.aff,pai² uʔ³,Σ uʔ³,Σ+uʔ³,Σ u ʔ ¹,Σ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim480,mu:³,3.sg.1.sg.nfut.aff,a³ hoŋ¹-muː³ hiː³,a³ hoŋ¹-Σ hiː³,a³+hoŋ¹+Σ+hiː³,a ¹ h o ŋ ⁵ Σ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim481,mu:³,3.sg.1.sg.nfut.aff,hoŋ¹-muː³,hoŋ¹-Σ,hoŋ¹+Σ,h o ŋ ⁵ Σ,h o ŋ ⁵ + Σ,informal,,,Zhou2025Tedim,nopage,tedim
tedim482,mu:³,3.sg.1.pl.excl.nfut.aff,a³ hoŋ¹-muː³ hiː³,a³ hoŋ¹-Σ hiː³,a³+hoŋ¹+Σ+hiː³,a ¹ h o ŋ ⁵ Σ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim483,mu:³,3.sg.1.pl.incl.nfut.aff,a³ hoŋ¹-muː³ hiː³,a³ hoŋ¹-Σ hiː³,a³+hoŋ¹+Σ+hiː³,a ¹ h o ŋ ⁵ Σ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim484,mu:³,3.sg.1.pl.excl.nfut.aff,hoŋ¹-muː³,hoŋ¹-Σ,hoŋ¹+Σ,h o ŋ ⁵ Σ,h o ŋ ⁵ + Σ,informal,,,Zhou2025Tedim,nopage,tedim
tedim485,mu:³,3.sg.1.pl.incl.nfut.aff,hoŋ¹-muː³,hoŋ¹-Σ,hoŋ¹+Σ,h o ŋ ⁵ Σ,h o ŋ ⁵ + Σ,informal,,,Zhou2025Tedim,nopage,tedim
tedim486,mu:³,3.pl.1.sg.nfut.aff,a³ hoŋ¹-muː³ hiː³,a³ hoŋ¹-Σ hiː³,a³+hoŋ¹+Σ+hiː³,a ¹ h o ŋ ⁵ Σ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim487,mu:³,3.pl.1.sg.nfut.aff,a³ hoŋ¹-muː³ uʔ³ hiː³,a³ hoŋ¹-Σ uʔ³ hiː³,a³+hoŋ¹+Σ+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim488,mu:³,3.pl.1.sg.nfut.aff,hoŋ¹-muː³,hoŋ¹-Σ,hoŋ¹+Σ,h o ŋ ⁵ Σ,h o ŋ ⁵ + Σ,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim489,mu:³,3.pl.1.sg.nfut.aff,hoŋ¹-muː³ uʔ³,hoŋ¹-Σ uʔ³,hoŋ¹+Σ+uʔ³,h o ŋ ⁵ Σ u ʔ ¹,h o ŋ ⁵ + Σ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim490,mu:³,3.pl.1.pl.excl.nfut.aff,a³ hoŋ¹-muː³ hiː³,a³ hoŋ¹-Σ hiː³,a³+hoŋ¹+Σ+hiː³,a ¹ h o ŋ ⁵ Σ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim491,mu:³,3.pl.1.pl.excl.nfut.aff,a³ hoŋ¹-muː³ uʔ³ hiː³,a³ hoŋ¹-Σ uʔ³ hiː³,a³+hoŋ¹+Σ+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim492,mu:³,3.pl.1.pl.incl.nfut.aff,a³ hoŋ¹-muː³ hiː³,a³ hoŋ¹-Σ hiː³,a³+hoŋ¹+Σ+hiː³,a ¹ h o ŋ ⁵ Σ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim493,mu:³,3.pl.1.pl.incl.nfut.aff,a³ hoŋ¹-muː³ uʔ³ hiː³,a³ hoŋ¹-Σ uʔ³ hiː³,a³+hoŋ¹+Σ+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim494,mu:³,3.pl.1.pl.excl.nfut.aff,hoŋ¹-muː³,hoŋ¹-Σ,hoŋ¹+Σ,h o ŋ ⁵ Σ,h o ŋ ⁵ + Σ,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim495,mu:³,3.pl.1.pl.excl.nfut.aff,hoŋ¹-muː³ uʔ³,hoŋ¹-Σ uʔ³,hoŋ¹+Σ+uʔ³,h o ŋ ⁵ Σ u ʔ ¹,h o ŋ ⁵ + Σ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim496,mu:³,3.pl.1.pl.incl.nfut.aff,hoŋ¹-muː³,hoŋ¹-Σ,hoŋ¹+Σ,h o ŋ ⁵ Σ,h o ŋ ⁵ + Σ,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim497,mu:³,3.pl.1.pl.incl.nfut.aff,hoŋ¹-muː³ uʔ³,hoŋ¹-Σ uʔ³,hoŋ¹+Σ+uʔ³,h o ŋ ⁵ Σ u ʔ ¹,h o ŋ ⁵ + Σ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim498,mu:³,3.sg.2.sg.nfut.aff,a³ hoŋ¹-muː³ hiː³,a³ hoŋ¹-Σ hiː³,a³+hoŋ¹+Σ+hiː³,a ¹ h o ŋ ⁵ Σ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim499,mu:³,3.sg.2.sg.nfut.aff,hoŋ¹-muː³,hoŋ¹-Σ,hoŋ¹+Σ,h o ŋ ⁵ Σ,h o ŋ ⁵ + Σ,informal,,,Zhou2025Tedim,nopage,tedim
tedim500,mu:³,3.sg.2.pl.nfut.aff,a³ hoŋ¹-muː³ hiː³,a³ hoŋ¹-Σ hiː³,a³+hoŋ¹+Σ+hiː³,a ¹ h o ŋ ⁵ Σ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim501,mu:³,3.sg.2.pl.nfut.aff,hoŋ¹-muː³,hoŋ¹-Σ,hoŋ¹+Σ,h o ŋ ⁵ Σ,h o ŋ ⁵ + Σ,informal,,,Zhou2025Tedim,nopage,tedim
tedim502,mu:³,3.pl.2.sg.nfut.aff,a³ hoŋ¹-muː³ hiː³,a³ hoŋ¹-Σ hiː³,a³+hoŋ¹+Σ+hiː³,a ¹ h o ŋ ⁵ Σ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim503,mu:³,3.pl.2.sg.nfut.aff,a³ hoŋ¹-muː³ uʔ³ hiː³,a³ hoŋ¹-Σ uʔ³ hiː³,a³+hoŋ¹+Σ+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim504,mu:³,3.pl.2.sg.nfut.aff,hoŋ¹-muː³,hoŋ¹-Σ,hoŋ¹+Σ,h o ŋ ⁵ Σ,h o ŋ ⁵ + Σ,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim505,mu:³,3.pl.2.sg.nfut.aff,hoŋ¹-muː³ uʔ³,hoŋ¹-Σ uʔ³,hoŋ¹+Σ+uʔ³,h o ŋ ⁵ Σ u ʔ ¹,h o ŋ ⁵ + Σ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim506,mu:³,3.pl.2.pl.nfut.aff,a³ hoŋ¹-muː³ hiː³,a³ hoŋ¹-Σ hiː³,a³+hoŋ¹+Σ+hiː³,a ¹ h o ŋ ⁵ Σ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim507,mu:³,3.pl.2.pl.nfut.aff,a³ hoŋ¹-muː³ uʔ³ hiː³,a³ hoŋ¹-Σ uʔ³ hiː³,a³+hoŋ¹+Σ+uʔ³+hiː³,a ¹ h o ŋ ⁵ Σ u ʔ ¹ h ii ¹,a ¹ + h o ŋ ⁵ + Σ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim508,mu:³,3.pl.2.pl.nfut.aff,hoŋ¹-muː³,hoŋ¹-Σ,hoŋ¹+Σ,h o ŋ ⁵ Σ,h o ŋ ⁵ + Σ,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim509,mu:³,3.pl.2.pl.nfut.aff,hoŋ¹-muː³ uʔ³,hoŋ¹-Σ uʔ³,hoŋ¹+Σ+uʔ³,h o ŋ ⁵ Σ u ʔ ¹,h o ŋ ⁵ + Σ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim510,mu:³,3.sg.3.sg.nfut.aff,a¹ muː³ hiː³,a¹ Σ hiː³,a¹+Σ+hiː³,a ⁵ Σ h ii ¹,a ⁵ + Σ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim511,mu:³,3.sg.3.sg.nfut.aff,muː³,Σ,Σ,Σ,Σ,informal,,,Zhou2025Tedim,nopage,tedim
tedim512,mu:³,3.sg.3.pl.nfut.aff,a¹ muː³ hiː³,a¹ Σ hiː³,a¹+Σ+hiː³,a ⁵ Σ h ii ¹,a ⁵ + Σ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim513,mu:³,3.sg.3.pl.nfut.aff,muː³,Σ,Σ,Σ,Σ,informal,,,Zhou2025Tedim,nopage,tedim
tedim514,mu:³,3.pl.3.sg.nfut.aff,a¹ muː³ hiː³,a¹ Σ hiː³,a¹+Σ+hiː³,a ⁵ Σ h ii ¹,a ⁵ + Σ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim515,mu:³,3.pl.3.sg.nfut.aff,a¹ muː³ uʔ³ hiː³,a¹ Σ uʔ³ hiː³,a¹+Σ+uʔ³+hiː³,a ⁵ Σ u ʔ ¹ h ii ¹,a ⁵ + Σ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim516,mu:³,3.pl.3.sg.nfut.aff,muː³,Σ,Σ,Σ,Σ,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim517,mu:³,3.pl.3.sg.nfut.aff,muː³ uʔ³,Σ uʔ³,Σ+uʔ³,Σ u ʔ ¹,Σ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim518,mu:³,3.pl.3.pl.nfut.aff,a¹ muː³ hiː³,a¹ Σ hiː³,a¹+Σ+hiː³,a ⁵ Σ h ii ¹,a ⁵ + Σ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim519,mu:³,3.pl.3.pl.nfut.aff,a¹ muː³ uʔ³ hiː³,a¹ Σ uʔ³ hiː³,a¹+Σ+uʔ³+hiː³,a ⁵ Σ u ʔ ¹ h ii ¹,a ⁵ + Σ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim520,mu:³,3.pl.3.pl.nfut.aff,muː³,Σ,Σ,Σ,Σ,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim521,mu:³,3.pl.3.pl.nfut.aff,muː³ uʔ³,Σ uʔ³,Σ+uʔ³,Σ u ʔ ¹,Σ + u ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim522,pai²,1.sg.nfut.neg,pai² kei¹ iŋ³,Σ kei¹ iŋ³,Σ+kei¹+iŋ³,Σ k ei ⁵ i ŋ ¹,Σ + k ei ⁵ + i ŋ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim523,pai²,1.sg.nfut.neg,pai² lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim524,pai²,1.sg.nfut.neg,ka² pai² kei¹ hiː³,ka² Σ kei¹ hiː³,ka²+Σ+kei¹+hiː³,k a ³ Σ k ei ⁵ h ii ¹,k a ³ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim525,pai²,1.sg.nfut.neg,ka² pai² lou³ hiː³,ka² Σ lou³ hiː³,ka²+Σ+lou³+hiː³,k a ³ Σ l ou ¹ h ii ¹,k a ³ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim526,pai²,1.pl.excl.nfut.neg,pai² kei¹ uŋ³,Σ kei¹ uŋ³,Σ+kei¹+uŋ³,Σ k ei ⁵ u ŋ ¹,Σ + k ei ⁵ + u ŋ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim527,pai²,1.pl.incl.nfut.neg,pai² kei¹ haŋ³,Σ kei¹ haŋ³,Σ+kei¹+haŋ³,Σ k ei ⁵ h a ŋ ¹,Σ + k ei ⁵ + h a ŋ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim528,pai²,1.pl.excl.nfut.neg,pai² lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim529,pai²,1.pl.excl.nfut.neg,pai² lou³ uʔ³,Σ lou³ uʔ³,Σ+lou³+uʔ³,Σ l ou ¹ u ʔ ¹,Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim530,pai²,1.pl.incl.nfut.neg,pai² lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim531,pai²,1.pl.incl.nfut.neg,pai² lou³ uʔ³,Σ lou³ uʔ³,Σ+lou³+uʔ³,Σ l ou ¹ u ʔ ¹,Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim532,pai²,1.pl.excl.nfut.neg,ka² pai² kei¹ hiː³,ka² Σ kei¹ hiː³,ka²+Σ+kei¹+hiː³,k a ³ Σ k ei ⁵ h ii ¹,k a ³ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim533,pai²,1.pl.excl.nfut.neg,ka² pai² kei¹ uʔ³ hiː³,ka² Σ kei¹ uʔ³ hiː³,ka²+Σ+kei¹+uʔ³+hiː³,k a ³ Σ k ei ⁵ u ʔ ¹ h ii ¹,k a ³ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim534,pai²,1.pl.excl.nfut.neg,ka² pai² lou³ hiː³,ka² Σ lou³ hiː³,ka²+Σ+lou³+hiː³,k a ³ Σ l ou ¹ h ii ¹,k a ³ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim535,pai²,1.pl.excl.nfut.neg,ka² pai² lou³ uʔ³ hiː³,ka² Σ lou³ uʔ³ hiː³,ka²+Σ+lou³+uʔ³+hiː³,k a ³ Σ l ou ¹ u ʔ ¹ h ii ¹,k a ³ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim536,pai²,1.pl.incl.nfut.neg,i² pai² kei¹ hiː³,i² Σ kei¹ hiː³,i²+Σ+kei¹+hiː³,i ³ Σ k ei ⁵ h ii ¹,i ³ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim537,pai²,1.pl.incl.nfut.neg,i² pai² lou³ hiː³,i² Σ lou³ hiː³,i²+Σ+lou³+hiː³,i ³ Σ l ou ¹ h ii ¹,i ³ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim538,mu:³,1.sg.2.sg.nfut.neg,hoŋ¹-mu³ kei¹ iŋ³,hoŋ¹-Σ kei¹ iŋ³,hoŋ¹+Σ+kei¹+iŋ³,h o ŋ ⁵ Σ k ei ⁵ i ŋ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + i ŋ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim539,mu:³,1.sg.2.sg.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim540,mu:³,1.sg.2.sg.nfut.neg,koŋ¹-mu³ kei¹ hiː³,koŋ¹-Σ kei¹ hiː³,koŋ¹+Σ+kei¹+hiː³,k o ŋ ⁵ Σ k ei ⁵ h ii ¹,k o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim541,mu:³,1.sg.2.sg.nfut.neg,koŋ¹-mu³ lou³ hiː³,koŋ¹-Σ lou³ hiː³,koŋ¹+Σ+lou³+hiː³,k o ŋ ⁵ Σ l ou ¹ h ii ¹,k o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim542,mu:³,1.sg.2.pl.nfut.neg,hoŋ¹-mu³ kei¹ iŋ³,hoŋ¹-Σ kei¹ iŋ³,hoŋ¹+Σ+kei¹+iŋ³,h o ŋ ⁵ Σ k ei ⁵ i ŋ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + i ŋ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim543,mu:³,1.sg.2.pl.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim544,mu:³,1.sg.2.pl.nfut.neg,koŋ¹-mu³ kei¹ hiː³,koŋ¹-Σ kei¹ hiː³,koŋ¹+Σ+kei¹+hiː³,k o ŋ ⁵ Σ k ei ⁵ h ii ¹,k o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim545,mu:³,1.sg.2.pl.nfut.neg,koŋ¹-mu³ lou³ hiː³,koŋ¹-Σ lou³ hiː³,koŋ¹+Σ+lou³+hiː³,k o ŋ ⁵ Σ l ou ¹ h ii ¹,k o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim546,mu:³,1.pl.excl.2.sg.nfut.neg,hoŋ¹-mu³ kei¹ uŋ³,hoŋ¹-Σ kei¹ uŋ³,hoŋ¹+Σ+kei¹+uŋ³,h o ŋ ⁵ Σ k ei ⁵ u ŋ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + u ŋ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim547,mu:³,1.pl.excl.2.sg.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim548,mu:³,1.pl.excl.2.sg.nfut.neg,hoŋ¹-mu³ lou³ uʔ³,hoŋ¹-Σ lou³ uʔ³,hoŋ¹+Σ+lou³+uʔ³,h o ŋ ⁵ Σ l ou ¹ u ʔ ¹,h o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim549,mu:³,1.pl.excl.2.sg.nfut.neg,koŋ¹-mu³ kei¹ hiː³,koŋ¹-Σ kei¹ hiː³,koŋ¹+Σ+kei¹+hiː³,k o ŋ ⁵ Σ k ei ⁵ h ii ¹,k o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
